Id,Expected
4418-26-2;40,2
85-68-7;1382,2
94-26-8;30,2
124-18-5;1681,2
NOCAS_48516;1797,2
103-11-7;1509,1
95737-68-1;2443,2
94361-06-5;35,2
333-41-5;1644,2
63-25-2;16,2
131860-33-8;18,2
80-46-6;1848,1
113136-77-9;20,2
98967-40-9;1382,2
51707-55-2;1654,2
119446-68-3;1638,2
98967-40-9;1654,2
230954-09-3;2442,1
41519-23-7;1852,2
4418-26-2;1382,2
106-49-0;39,2
133-07-3;9,2
92-52-4;1857,2
6055-19-2;28,2
161050-58-4;28,2
NOCAS_47379;1382,2
549-18-8;2,1
114369-43-6;1643,2
60-09-3;2442,2
60-51-5;1374,2
173159-57-4;32,2
25606-41-1;1386,2
122836-35-5;1691,2
50-22-6;1797,2
262376-75-0;1379,1
10161-33-8;2445,2
21725-46-2;2298,2
1478-61-1;26,2
53112-28-0;1640,2
112410-23-8;1639,2
314-40-9;1631,1
131-11-3;1373,2
148-79-8;30,2
98-96-4;2452,2
420-04-2;1375,2
58-89-9;1631,2
NOCAS_44337;16,2
532-02-5;1855,2
200940-23-4;30,2
87-69-4;1855,2
5902-51-2;11,2
NOCAS_48505;1385,2
141-66-2;1618,2
126-86-3;2453,2
74115-24-5;13,2
115-86-6;1386,2
87674-68-8;13,2
1929-82-4;1380,2
101-05-3;1611,2
15972-60-8;39,2
13311-84-7;26,2
14233-37-5;1855,2
473289-62-2;29,2
108-59-8;1378,2
99-59-2;1857,1
744-45-6;1379,2
90-04-0;31,1
532-32-1;26,2
950-37-8;1636,2
NOCAS_47267;30,2
29091-21-2;1626,2
1897-45-6;1615,1
23031-36-9;2451,2
69-09-0;1683,2
199119-58-9;6,2
NOCAS_47377;2452,1
121-75-5;11,2
2176-62-7;1374,2
55-18-5;1681,2
68157-60-8;1641,2
52315-07-8;1621,2
81405-85-8;2,2
127277-53-6;28,2
35575-96-3;1626,2
15619-48-4;1377,2
111-30-8;2451,1
26530-20-1;1375,2
112733-06-9;34,2
2303-17-5;1611,2
55219-65-3;1611,2
84-75-3;2451,2
57754-85-5;17,2
120-47-8;1388,2
834-12-8;11,2
NOCAS_47379;2446,2
110-44-1;1509,1
177785-47-6;23,2
1478-61-1;2453,2
1918-02-1;19,2
249296-43-3;1856,1
105512-06-9;1374,2
97886-45-8;30,2
141-04-8;1382,2
84-74-2;1611,2
221246-12-4;2452,2
96-48-0;23,2
678-39-7;1380,2
96-23-1;31,2
12771-68-5;2452,2
72178-02-0;39,2
96-48-0;1688,2
94-59-7;1381,2
98-54-4;1380,2
26172-55-4;1855,2
31218-83-4;29,2
116-06-3;20,2
129630-19-9;1639,2
30007-47-7;2,2
7473-98-5;1852,2
79538-32-2;1632,2
57-85-2;2443,2
4376-20-9;1614,2
81335-77-5;1857,2
95-50-1;2452,2
87546-18-7;2452,2
626-48-2;2,2
791-31-1;2,2
120-14-9;1856,2
77-48-5;1377,2
148-79-8;1621,2
446-72-0;1797,1
62-73-7;1376,2
57-91-0;1386,2
1166-52-5;1509,1
16672-87-0;1379,2
50-55-5;37,2
74051-80-2;1385,2
1646-87-3;2451,2
135410-20-7;1372,2
500-38-9;2452,2
13755-29-8;1856,1
114311-32-9;1619,2
99-04-7;1852,2
759-94-4;1386,2
2212-67-1;33,2
153233-91-1;17,2
110-26-9;27,2
309-00-2;25,1
541-47-9;2,1
52-51-7;29,1
51-05-8;1857,2
149877-41-8;1383,2
150-13-0;1387,2
NOCAS_47379;1388,2
17804-35-2;1628,2
80-09-1;1855,1
43222-48-6;33,2
55335-06-3;1625,2
13491-79-7;2451,2
50-65-7;38,1
98886-44-3;25,2
200940-23-4;1381,2
7696-12-0;1654,2
84-69-5;1373,1
2783-94-0;1379,2
366-70-1;2452,2
97-56-3;1376,2
7696-12-0;1636,1
83055-99-6;1644,2
66-27-3;1682,1
552-30-7;1857,2
17804-35-2;1691,1
75-99-0;25,2
127308-82-1;29,1
23103-98-2;2452,2
194098-25-4;1373,2
123-31-9;2452,2
136-60-7;1374,2
6923-22-4;6,2
77-47-4;36,2
68359-37-5;1647,2
111-30-8;30,2
271-89-6;1377,2
52315-07-8;24,1
98886-44-3;1632,2
23779-32-0;1389,2
34014-18-1;1376,2
122-14-5;1641,2
2008-41-5;30,2
112-42-5;1382,2
64-19-7;36,2
80-05-7;1681,2
110-62-3;29,2
21564-17-0;26,2
95-65-8;26,2
2312-35-8;1611,2
51-28-5;1857,1
56-55-3;1385,2
220860-50-4;1850,1
110-93-0;2451,2
58-89-9;1376,2
5598-13-0;11,2
95-54-5;1388,2
158081-99-3;1381,2
81335-37-7;1611,2
79538-32-2;1623,2
194098-25-4;26,2
261947-38-0;1852,1
5394-36-5;1855,2
50471-44-8;27,2
81335-37-7;39,2
88-18-6;1372,2
59-05-2;1381,2
13826-35-2;2453,2
83-79-4;1635,2
136-77-6;29,2
54965-24-1;38,1
117718-60-2;35,2
115-96-8;36,2
81406-37-3;18,1
2385-85-5;34,2
138261-41-3;26,2
25638-17-9;1850,1
74051-80-2;1507,2
133-06-2;2450,1
478263-98-8;1850,1
43121-43-3;1386,2
27253-33-4;1855,2
1477-55-0;1856,2
81-81-2;1852,2
36734-19-7;1378,2
22781-23-3;1623,2
2310-17-0;1615,2
126535-15-7;1651,2
1187-03-7;2,2
150-68-5;1687,2
78-07-9;1850,2
140-53-4;2,1
6893-02-3;1387,2
1111-78-0;29,2
2312-35-8;1682,1
25956-17-6;1389,2
78587-05-0;1640,2
330-54-1;1850,2
7747-35-5;1372,2
181640-09-5;32,2
4449-51-8;2,2
120-55-8;1852,2
39515-41-8;1653,2
NOCAS_48176;30,2
7632-00-0;1389,2
68359-37-5;1641,2
59-87-0;1686,2
96-09-3;1381,2
126535-15-7;28,2
6893-02-3;35,2
99-54-7;36,2
2058-94-8;29,1
2212-67-1;1388,2
42509-80-8;26,2
22224-92-6;1797,1
104098-48-8;1646,2
28249-77-6;1619,2
111-44-4;1384,2
5349-51-9;23,2
88-09-5;2,2
51218-45-2;1623,2
1191-50-0;1387,2
2043-57-4;1372,2
86-50-0;1655,2
72-43-5;26,2
121-91-5;2451,2
50-65-7;2452,2
2008-41-5;40,2
104-76-7;1376,2
NOCAS_48507;1383,2
106-24-1;2443,2
77-48-5;25,2
135080-03-4;2,2
52-68-6;32,2
684-93-5;1852,2
444610-91-7;1389,1
2687-25-4;34,2
NOCAS_47385;1381,2
94-28-0;1857,1
136-77-6;2445,2
4376-18-5;28,2
111-84-2;2451,2
851916-42-2;1373,2
129299-90-7;2452,2
27176-87-0;1379,2
59669-26-0;1382,2
79983-71-4;14,2
1912-24-9;2301,2
556-61-6;1381,2
153719-23-4;14,2
81777-89-1;8,2
130-15-4;2,2
136-77-6;1374,2
82-68-8;40,2
112410-23-8;1646,2
181274-15-7;1630,2
84371-65-3;1379,1
33228-44-3;2452,2
32809-16-8;25,2
21087-64-9;1612,2
58-55-9;1382,2
72-54-8;1850,1
51-17-2;2453,2
103361-09-7;1634,2
106-49-0;1687,1
101-77-9;1509,2
71751-41-2;1614,2
80-08-0;1375,2
81777-89-1;1651,2
126-30-7;1857,2
NOCAS_47292;38,2
283594-90-1;1856,2
119-90-4;1386,2
78-42-2;35,2
123-33-1;6,2
122-14-5;2451,2
71751-41-2;35,2
70568-60-4;1857,2
114311-32-9;1636,2
50-41-9;25,1
124-04-9;1386,2
123312-89-0;38,2
112-30-1;1389,2
155990-20-8;1386,2
520-45-6;1857,2
139290-65-6;36,2
108-21-4;1857,2
35367-38-5;2453,2
526-73-8;2451,2
742693-38-5;23,1
69806-50-4;1377,2
120116-88-3;2451,2
5902-51-2;1657,2
5234-68-4;35,2
6385-62-2;2,2
67-30-1;2299,2
6359-90-6;1855,2
219714-96-2;26,2
162011-90-7;2453,2
759-94-4;7,2
79983-71-4;1850,1
NOCAS_48172;2447,2
57-41-0;1683,2
188425-85-6;1614,2
107071-66-9;2447,2
330-54-1;1657,2
137-30-4;2301,1
15905-32-5;1852,1
10043-35-3;1689,2
1260-17-9;1682,2
51-52-5;1852,2
458-37-7;27,2
97-53-0;1384,2
109-86-4;1388,2
175013-18-0;1637,2
4376-20-9;1378,2
82469-79-2;1378,2
133-90-4;1379,2
97-56-3;1382,2
82469-79-2;1386,2
138261-41-3;3,2
NOCAS_48505;33,2
87-69-4;1389,2
90-43-7;16,2
3926-62-3;1852,2
122836-35-5;1378,2
119-64-2;1855,2
25498-49-1;1852,2
5234-68-4;30,2
56-72-4;3,2
1912-24-9;2304,2
77-93-0;1383,2
104206-82-8;1644,2
115-29-7;1380,2
357-57-3;2,2
111-76-2;1382,2
82-44-0;1852,1
95-13-6;1857,2
55290-64-7;30,2
81334-34-1;1638,2
83657-24-3;1619,2
117718-60-2;16,2
103-24-2;1376,2
82640-04-8;26,2
5598-15-2;20,2
55219-65-3;1647,1
95-87-4;27,2
86-50-0;1621,2
121-75-5;1624,2
1763-23-1;2307,2
122-14-5;1637,2
122-14-5;1655,2
139340-56-0;34,1
3337-71-1;30,2
121-33-5;34,2
77501-63-4;1655,1
2385-85-5;1680,2
115-96-8;31,2
59669-26-0;1646,2
81335-37-7;14,2
117-81-7;2,2
427-51-0;1383,2
108-91-8;1379,2
57-55-6;1852,2
50471-44-8;1637,2
95737-68-1;1651,2
131-17-9;1797,1
261947-38-0;1382,2
92-84-2;1373,2
1478-61-1;2447,2
1918-02-1;7,2
112281-77-3;1621,2
108-45-2;1384,2
101-10-0;19,2
137-26-8;2305,1
52315-07-8;2302,2
108-67-8;1376,2
154-42-7;1855,2
117718-60-2;15,2
69806-50-4;1373,2
6734-80-1;1848,2
333-41-5;6,2
2634-33-5;37,2
1596-84-5;36,2
64-67-5;26,2
584-13-4;1374,2
57754-85-5;1613,2
144651-06-9;1638,2
21725-46-2;1632,2
27176-87-0;1850,1
55406-53-6;10,2
23564-05-8;1636,1
54965-21-8;2451,2
133-90-4;1376,2
188489-07-8;1637,2
104-51-8;1388,2
139340-56-0;1382,2
26628-22-8;38,2
21725-46-2;9,2
95-54-5;1381,2
92-84-2;23,2
643-79-8;38,2
95-54-5;1510,1
123343-16-8;25,2
220860-50-4;1380,2
50892-23-4;2447,2
43222-48-6;1640,2
119446-68-3;7,2
6317-18-6;1618,2
77-09-8;1687,2
96-70-8;33,2
16672-87-0;4,1
1634-78-2;1623,2
22204-53-1;2453,2
75-60-5;1645,2
158081-99-3;1373,2
111812-58-9;1612,2
126535-15-7;1628,2
87546-18-7;1649,2
13171-21-6;1852,1
40487-42-1;12,2
81-88-9;2,2
79983-71-4;29,2
115-28-6;1378,2
175013-18-0;1616,2
102-06-7;1690,2
29420-49-3;1386,2
127277-53-6;1625,2
57-63-6;1856,2
122836-35-5;7,2
118134-30-8;1507,1
12427-38-2;2452,2
113776-20-8;1623,2
127277-53-6;38,2
51235-04-2;1639,2
1646-75-9;1383,2
171866-31-2;34,2
131-70-4;1630,2
629-62-9;1374,2
10453-86-8;1635,2
106-25-2;24,1
3118-97-6;2451,2
112-57-2;2453,2
138261-41-3;1651,2
521-18-6;1382,2
145701-21-9;1622,2
2425-06-1;1627,2
142459-58-3;1643,2
5234-68-4;1631,1
650-51-1;1797,2
90-12-0;25,2
101-77-9;23,2
115-28-6;30,2
49562-28-9;1383,2
136-60-7;1380,2
50-22-6;1856,2
144550-36-7;1614,2
486-56-6;1385,2
104098-48-8;1848,2
82657-04-3;2307,2
5234-68-4;1797,1
2416-94-6;1382,2
122-99-6;39,2
80-46-6;1372,1
NOCAS_47379;1377,2
NOCAS_47387;1382,2
28434-00-6;1377,2
50471-44-8;1857,1
709-98-8;1635,2
79-43-6;1373,2
122-14-5;1628,2
117337-19-6;1611,2
107071-66-9;39,2
56-38-2;28,2
102-06-7;38,2
98-87-3;24,2
5315-79-7;1388,1
63-05-8;1510,2
375-95-1;27,2
127-51-5;31,2
127277-53-6;1640,2
24602-86-6;1378,2
NOCAS_48166;30,2
80-08-0;1381,2
62-73-7;1624,2
302-79-4;1373,1
1596-84-5;1621,2
116-06-3;30,2
2783-94-0;1372,2
72490-01-8;1381,2
96-45-7;1373,2
628-63-7;1379,2
121-73-3;2452,2
33228-44-3;1372,2
123312-89-0;1383,2
101-54-2;32,2
744-45-6;2452,2
427-51-0;2300,2
501027-49-2;1797,2
66230-04-4;1690,1
10265-92-6;36,2
121-91-5;1381,2
87818-31-3;1618,2
131-70-4;11,2
207736-05-8;2450,2
96-76-4;1378,2
123-99-9;1850,2
21564-17-0;1852,1
29091-21-2;2451,1
60-54-8;37,2
76-87-9;38,2
112-42-5;1381,2
110-62-3;23,2
335-67-1;2308,2
85509-19-9;21,2
29091-21-2;7,2
51-21-8;1680,2
102-71-6;1385,2
115-32-2;1612,2
26225-79-6;1630,2
102-27-2;1387,2
112-31-2;1857,2
27323-41-7;2453,2
88-24-4;2451,2
101-05-3;1648,2
106-49-0;1373,2
112-42-5;1852,1
6153-64-6;1618,2
50-27-1;1850,2
9006-42-2;1612,2
330-54-1;1680,2
60168-88-9;26,2
1034-01-1;1385,2
487-06-9;2,2
116714-46-6;6,2
64-67-5;23,2
34256-82-1;1631,1
648917-13-9;37,2
51-21-8;1852,2
94-08-6;1852,2
34590-94-8;1384,2
108-44-1;2,2
104206-82-8;1641,2
95-53-4;1508,1
950-37-8;2,2
124-04-9;1388,2
110-12-3;2453,2
111-82-0;1385,2
650-51-1;1373,2
101-05-3;28,2
95-50-1;37,2
609-54-1;1856,1
1461-22-9;1852,1
94-28-0;1389,2
82385-42-0;1383,2
78-70-6;1850,2
55335-06-3;1855,1
366-18-7;2,2
924-16-3;40,2
92-52-4;1379,2
83055-99-6;8,2
134-62-3;40,2
NOCAS_47381;1389,2
99-51-4;26,2
1689-84-5;1643,1
27955-94-8;2444,2
584-79-2;1619,2
219790-72-4;1372,2
1120-21-4;30,2
6344-67-8;37,2
828-00-2;39,2
93-56-1;1852,2
109-86-4;1387,2
188489-07-8;1615,2
101-86-0;2444,2
50-55-5;1377,2
2144-53-8;38,2
12427-38-2;1680,2
207736-05-8;2453,2
3825-26-1;1850,1
69655-05-6;36,2
6923-22-4;1618,2
84852-15-3;1510,1
137-30-4;2451,1
137-26-8;1681,2
496-72-0;39,2
88671-89-0;1647,1
126535-15-7;1656,2
112-34-5;1372,2
188489-07-8;2451,2
77-48-5;1850,2
147-24-0;1382,2
72-54-8;39,2
103361-09-7;1375,2
15299-99-7;1682,1
109-59-1;1852,1
94-82-6;31,2
119-61-9;1379,2
66-27-3;1374,2
64091-91-4;2452,2
66215-27-8;1626,2
50-41-9;1377,2
99-62-7;26,2
94-82-6;1625,2
141517-21-7;1507,1
2835-95-2;1386,2
368832-42-2;1378,2
1166-52-5;1850,1
106-87-6;27,2
112-05-0;1380,2
79983-71-4;1377,2
99-51-4;38,2
10190-99-5;2451,2
50-33-9;1852,2
161326-34-7;1641,2
2392-39-4;1681,2
23564-05-8;35,2
104-67-6;39,2
105512-06-9;1680,2
149-57-5;2453,2
55406-53-6;1643,2
1401-55-4;39,2
79538-32-2;1636,1
108-59-8;1850,2
149979-41-9;11,2
100-37-8;40,2
5915-41-3;1797,2
88-58-4;2,2
NOCAS_47267;37,2
81335-77-5;1618,2
108-94-1;1381,2
87-18-3;1855,2
74051-80-2;36,2
57-68-1;1509,2
120-80-9;1850,1
74051-80-2;1631,2
91-59-8;38,2
21662-09-9;1855,2
69806-40-2;2453,2
145701-21-9;1620,2
144550-36-7;1634,2
87-62-7;31,2
496-72-0;1383,2
1929-82-4;1626,2
1143-38-0;35,2
60-51-5;1652,2
104-67-6;2453,2
1034-01-1;2447,2
602-01-7;1381,2
NOCAS_34742;1389,1
101200-48-0;1656,2
5598-15-2;1642,2
15299-99-7;38,2
95-94-3;23,2
2008-41-5;1638,2
87546-18-7;1373,2
200940-23-4;33,2
2832-40-8;2,2
41372-08-1;1372,2
117-39-5;1688,2
1461-22-9;2,2
39515-40-7;2,2
39300-45-3;2453,2
2445-77-4;1850,2
41198-08-7;12,2
23564-05-8;1627,2
51235-04-2;1640,2
39300-45-3;2451,2
97886-45-8;1373,2
361377-29-9;1638,2
112-07-2;1855,2
112281-77-3;1645,2
123-42-2;1381,2
27314-13-2;5,2
349495-42-7;1379,2
122-34-9;1372,2
133-07-3;15,2
55-38-9;40,2
16752-77-5;1611,2
52645-53-1;1647,2
7786-34-7;1377,2
111-42-2;1855,2
100784-20-1;37,2
335-76-2;25,1
NOCAS_47291;2453,2
2321-07-5;1850,2
59669-26-0;28,1
107-41-5;24,2
3319-31-1;30,2
599-64-4;2308,2
94-28-0;38,2
51-24-1;1507,1
473289-62-2;1682,2
24307-26-4;1384,2
527-60-6;31,2
60-54-8;23,2
131-17-9;1688,2
120-71-8;1508,1
NOCAS_47385;1386,2
57754-85-5;33,2
1034-01-1;31,1
NOCAS_47362;1855,2
19044-88-3;17,2
133-07-3;1633,2
67747-09-5;1374,2
556-67-2;32,2
NOCAS_48509;1508,2
13311-84-7;1686,2
66-81-9;2307,2
361343-19-3;35,1
92-87-5;35,2
54-64-8;2452,1
17804-35-2;1848,1
298-46-4;31,2
330-55-2;22,2
313994-79-5;2442,1
161050-58-4;1619,2
75-99-0;1383,2
2425-06-1;1507,1
313994-79-5;2453,2
112-18-5;2,2
52304-36-6;1852,2
2155-70-6;1687,1
349495-42-7;1388,2
319-86-8;2,2
6359-82-6;1855,2
74115-24-5;22,2
95-65-8;32,2
86209-51-0;18,2
56-38-2;14,2
1068967-96-3;1386,2
51-30-9;28,2
66441-23-4;1650,2
121-69-7;1372,2
26225-79-6;9,2
108-46-3;1373,2
72-20-8;1856,1
79-06-1;1372,2
NOCAS_47366;1385,2
124-07-2;1379,2
80-08-0;1855,2
69655-05-6;1507,2
145701-21-9;23,2
208465-21-8;11,2
126-73-8;1856,2
7631-86-9;28,2
754-91-6;1857,1
119-61-9;34,2
81-88-9;2452,2
7785-70-8;2,1
122-66-7;37,2
344930-95-6;2,2
128639-02-1;1797,1
139340-56-0;1377,2
116-53-0;2,2
NOCAS_47328;35,2
1634-78-2;31,2
614-45-9;1857,2
42509-80-8;1616,1
96-18-4;28,2
95-87-4;1856,2
1034-01-1;1687,1
102-76-1;1377,2
19666-30-9;1377,2
540-38-5;1852,1
80-54-6;1856,2
90-15-3;1848,1
834-12-8;1620,1
88-60-8;1681,2
80-05-7;1637,2
99-65-0;1680,2
2176-62-7;38,1
929601-09-2;35,2
121-69-7;1508,1
27314-13-2;1632,1
1929-82-4;1629,2
22781-23-3;1643,2
103-05-9;2453,2
3383-96-8;2,1
77-90-7;30,2
69-72-7;1852,2
114-26-1;1649,1
181274-15-7;1634,2
709-98-8;36,2
59669-26-0;1631,2
99-97-8;1374,2
87-62-7;1389,2
361343-19-3;1682,1
112529-15-4;1388,2
34256-82-1;1376,2
NOCAS_47394;2452,2
149877-41-8;19,2
128-37-0;1850,2
81335-77-5;1641,2
133-06-2;1855,2
17804-35-2;1645,2
120-55-8;1374,2
NOCAS_47255;1385,2
68-26-8;1509,1
28434-00-6;1687,2
111-76-2;31,2
122008-85-9;1376,2
26027-38-3;1848,2
141-66-2;1633,2
2058-94-8;1375,2
87818-31-3;1644,2
28434-00-6;1630,2
1401-55-4;26,2
111-11-5;1387,2
84-69-5;33,2
77-71-4;37,2
1702-17-6;1619,2
108-44-1;1372,2
131341-86-1;1621,2
136-95-8;1848,1
1634-78-2;1629,2
29232-93-7;1375,2
78-48-8;11,2
114-26-1;12,2
136-45-8;40,2
143-50-0;2453,2
131341-86-1;10,2
496-72-0;1507,1
88-60-8;1680,2
81334-34-1;1646,2
525-82-6;1857,2
29232-93-7;2442,2
584-84-9;27,2
154-42-7;33,2
106-65-0;1389,2
134002-60-1;1377,1
87-86-5;2442,2
50-22-6;1688,2
88-58-4;1852,2
59-87-0;2452,2
105-60-2;27,2
298-00-0;1615,1
134-62-3;23,2
330-55-2;14,2
91-59-8;2451,2
NOCAS_48516;39,2
120-61-6;1389,2
96182-53-5;10,2
NOCAS_48166;1857,1
3296-90-0;2453,2
148477-71-8;1507,1
1698-60-8;1385,2
7758-19-2;1382,2
94361-06-5;34,2
55-98-1;1858,1
56-04-2;32,2
79-44-7;1384,2
56-55-3;1509,1
119168-77-3;28,1
29091-21-2;33,2
628-63-7;33,2
7378-99-6;1375,2
128-04-1;33,2
131860-33-8;1647,2
72-43-5;1858,2
88-18-6;1797,2
120-32-1;1649,2
62-73-7;1646,2
57-41-0;23,2
85532-75-8;1683,2
50892-23-4;1857,2
94-71-3;1850,2
57966-95-7;1619,2
181274-15-7;1616,2
57-13-6;1382,2
67-30-1;1687,2
57-63-6;1374,2
66230-04-4;17,2
104098-48-8;17,2
864283-48-7;36,2
103-69-5;1380,2
124-22-1;1856,2
53-16-7;33,2
102-60-3;1857,2
55335-06-3;8,2
334-48-5;2445,2
41198-08-7;10,2
97886-45-8;2452,2
108-83-8;2451,2
1478-61-1;1848,2
98886-44-3;1509,2
42576-02-3;2452,2
55283-68-6;1640,2
141-43-5;2,2
122-66-7;2453,2
103-23-1;1797,2
58-89-9;2453,2
128639-02-1;1623,2
68-22-4;1385,2
1987-50-4;1389,2
3825-26-1;23,2
17804-35-2;2,2
140-66-9;35,1
69377-81-7;1652,1
87-90-1;1509,2
25057-89-0;1375,2
3296-90-0;1379,2
67-30-1;23,1
141-17-3;1852,2
122-48-5;1852,2
83055-99-6;1641,2
119446-68-3;2446,1
112410-23-8;1385,2
200940-23-4;34,1
206-44-0;1797,2
163520-33-0;1850,2
179465-71-5;2,2
84-69-5;23,1
104206-82-8;1848,2
122-34-9;1611,2
173584-44-6;1650,2
105512-06-9;2,2
60-51-5;1636,2
120-32-1;4,2
8018-01-7;7,2
85-70-1;1852,2
4291-63-8;32,2
82558-50-7;9,2
368832-42-2;1373,1
117-39-5;1375,2
81777-89-1;12,2
186392-65-4;1381,2
149979-41-9;1638,2
50-55-5;1388,2
60-51-5;33,2
1596-84-5;1614,2
120-82-1;1384,2
3634-83-1;2,2
50-28-2;1372,2
58-18-4;1383,2
26628-22-8;1385,2
112410-23-8;1633,1
484-17-3;1385,1
59-30-3;1688,2
174185-16-1;1373,2
112529-15-4;34,2
66230-04-4;36,2
155569-91-8;1375,2
68-12-2;1688,2
330-54-1;1622,2
124-18-5;1689,2
175013-18-0;2450,2
123-33-1;1630,2
30516-87-1;1389,2
86-50-0;1622,2
149413-74-1;25,2
123-42-2;1383,2
1929-77-7;27,2
9006-42-2;9,2
1330-78-5;2452,2
676116-04-4;1382,1
629-62-9;1372,2
1478-61-1;1382,1
122-34-9;1388,2
548-62-9;2446,1
56-38-2;1652,1
149979-41-9;13,2
120-80-9;1856,1
762-04-9;1850,2
97780-06-8;37,2
12427-38-2;8,2
86-30-6;2451,2
83-79-4;1507,1
94361-06-5;1374,1
2610-11-9;1852,2
23031-36-9;37,2
153719-23-4;28,2
23422-53-9;1643,2
22915-73-7;37,2
84087-01-4;1643,2
125-12-2;1855,1
97322-87-7;1374,2
36734-19-7;18,2
106-93-4;1857,2
950-37-8;13,2
15619-48-4;1856,1
90-04-0;33,2
153719-23-4;1615,2
113136-77-9;1386,2
99-71-8;29,2
3734-33-6;1850,2
199119-58-9;1682,2
23422-53-9;1638,2
6359-90-6;1852,2
49562-28-9;1850,1
5598-15-2;34,2
131341-86-1;1648,1
NOCAS_48172;33,2
34014-18-1;25,2
54965-24-1;31,1
92-52-4;1384,2
1338-43-8;35,2
446-72-0;1376,2
36653-82-4;35,2
8004-87-3;2453,2
97-77-8;2446,2
119515-38-7;4,2
2639-63-6;2452,2
6711-48-4;1852,1
115-29-7;1651,2
88671-89-0;28,2
141517-21-7;1688,2
103361-09-7;1642,2
487-68-3;1852,2
60207-90-1;1625,2
319-85-7;23,2
445295-04-5;1387,2
139-40-2;30,2
493-52-7;1852,1
57-85-2;1858,1
100-97-0;23,2
298-00-0;1658,1
50-41-9;2450,1
155990-20-8;38,1
25606-41-1;1855,2
556-61-6;1647,2
68515-75-3;1850,2
43121-43-3;1681,2
851916-42-2;32,2
1897-45-6;37,2
194098-25-4;30,2
169590-42-5;1797,2
458-37-7;39,2
2416-94-6;1377,2
154-42-7;1389,2
361377-29-9;30,2
91465-08-6;2452,2
81406-37-3;23,2
1934-21-0;34,2
491-80-5;2453,2
128639-02-1;1638,2
828-00-2;2452,2
114-26-1;13,2
112-42-5;1377,2
13674-84-5;2453,2
24307-26-4;1388,2
500-38-9;1508,1
4802-20-4;2,1
27955-94-8;29,1
105512-06-9;1681,2
95-65-8;1856,2
NOCAS_47248;28,2
725228-45-5;1380,2
173584-44-6;17,2
2593-15-9;38,2
66441-23-4;13,2
77-09-8;1373,2
NOCAS_48172;1374,2
60-09-3;30,2
446-86-6;1682,1
85-68-7;34,2
39515-41-8;1616,2
556-67-2;1389,2
5700-49-2;1850,2
92-68-2;39,2
123-33-1;1797,2
60-56-0;1374,2
25155-30-0;1850,2
9006-42-2;1624,2
149062-75-9;1680,2
25606-41-1;1637,2
36734-19-7;1385,2
289716-94-5;1385,2
NOCAS_48516;1372,2
5466-77-3;1509,2
333-41-5;1638,2
335-67-1;1688,2
598-55-0;2,2
85509-19-9;1381,1
161326-34-7;1611,2
76738-62-0;1378,2
42509-80-8;18,2
83-67-0;32,2
104-40-5;1384,2
55-18-5;1852,2
77501-63-4;6,2
7287-19-6;12,2
NOCAS_47346;1384,2
123343-16-8;1388,2
6734-80-1;39,2
126-72-7;1852,2
8007-70-3;1848,2
1112-39-6;1857,2
97-77-8;29,1
31218-83-4;39,2
27323-41-7;1378,2
112-00-5;25,1
97780-06-8;20,2
122-66-7;1388,2
314-40-9;1386,2
2416-94-6;1857,2
7287-19-6;1648,1
78-48-8;12,2
123343-16-8;1379,2
13194-48-4;1637,2
106-37-6;1852,1
6893-02-3;2305,2
131-17-9;1382,2
103-65-1;32,2
16672-87-0;1650,2
122-39-4;6,2
103-45-7;1852,2
13292-46-1;1382,2
84087-01-4;1651,1
199119-58-9;1384,2
8001-54-5;1508,1
75-60-5;12,2
76-49-3;2452,2
110-05-4;1379,2
54-64-8;2453,2
1191-50-0;1508,1
111-30-8;2452,2
101-86-0;1374,2
527-60-6;34,2
30560-19-1;1653,2
79241-46-6;20,2
56-72-4;2453,2
108-93-0;1857,2
112-36-7;1852,2
88671-89-0;1628,2
131-70-4;1621,2
99-30-9;1382,1
300-76-5;1855,2
4376-20-9;1622,2
59669-26-0;1379,2
81335-77-5;1643,2
104098-48-8;5,2
101-20-2;1382,2
54-11-5;30,2
1007-28-9;1389,2
25956-17-6;2442,1
33089-61-1;21,2
110-62-3;39,2
123-33-1;35,2
50594-66-6;7,2
59756-60-4;38,2
50-41-9;1380,2
3380-34-5;1850,1
103-23-1;1387,2
21564-17-0;1618,2
527-60-6;1855,2
253450-09-8;1858,2
3056-17-5;39,2
117-79-3;1857,1
577-11-7;34,1
2008-41-5;1381,2
55335-06-3;1642,2
210826-40-7;27,2
163515-14-8;2,1
85-01-8;24,2
133-90-4;1373,2
117337-19-6;1617,1
57-97-6;1681,2
57754-85-5;1621,2
52-68-6;1852,1
544-76-3;28,2
28249-77-6;1388,2
121-98-2;1852,2
78587-05-0;1621,2
56-38-2;1648,1
100-54-9;1856,2
16672-87-0;35,2
709-98-8;1383,2
147-24-0;1378,2
111-42-2;1382,2
6378-65-0;1852,2
6683-19-8;1850,2
110488-70-5;1652,1
59756-60-4;1855,2
119-36-8;31,2
1806-26-4;33,2
1763-23-1;1691,2
NOCAS_47708;1855,2
57-11-4;36,2
123-25-1;32,2
116-06-3;1622,2
140-31-8;1850,2
77-78-1;23,2
76-87-9;25,1
22232-54-8;2451,2
5216-25-1;1380,2
478263-98-8;27,2
66456-53-9;1388,2
120116-88-3;27,2
74115-24-5;18,2
104206-82-8;2452,2
87-90-1;34,2
